time,close
2014-02-25,33.24
2014-02-26,33.5
2014-02-27,33.33
2014-02-28,33.2
2014-03-03,32.6
2014-03-04,34.445
2014-03-05,34.71
2014-03-06,35.38
2014-03-07,35.35
2014-03-10,32.97
2014-03-11,32.73
2014-03-12,32.34
2014-03-13,33.58
2014-03-14,34.11
2014-03-17,34.195
2014-03-18,34.07
2014-03-19,31.62
2014-03-20,31.53
2014-03-21,30.68
2014-03-24,31.23
2014-03-25,34.44
2014-03-26,31.83
2014-03-27,34.14
2014-03-28,33.54
2014-03-31,34.65
2014-04-01,33.51
2014-04-02,33.46
2014-04-03,33.15
2014-04-04,32.44
2014-04-07,31.86
2014-04-08,33.5
2014-04-09,34.74
2014-04-10,33.0099
2014-04-11,32.52
2014-04-14,29.74
2014-04-15,31.91
2014-04-16,33.625
2014-04-17,31.64
2014-04-21,33.95
2014-04-22,34.9436
2014-04-23,37.08
2014-04-24,36.74
2014-04-25,36.07
2014-04-28,35.83
2014-04-29,34.44
2014-04-30,34.52
2014-05-01,37.13
2014-05-02,37.22
2014-05-05,37.56
2014-05-06,35.33
2014-05-07,35.9
2014-05-08,35.39
2014-05-09,37.67
2014-05-12,36.29
2014-05-13,36.41
2014-05-14,38.43
2014-05-15,38.14
2014-05-16,37.85
2014-05-19,38.4
2014-05-20,37.82
2014-05-21,38.33
2014-05-22,38.64
2014-05-23,36.76
2014-05-27,39.47
2014-05-28,40.26
2014-05-29,37.68
2014-05-30,39.91
2014-06-02,40.76
2014-06-03,38.63
2014-06-04,42.17
2014-06-05,38.96
2014-06-06,42.22
2014-06-09,41.86
2014-06-10,41.92
2014-06-11,40.71
2014-06-12,36.15
2014-06-13,39.225
2014-06-16,38.84
2014-06-17,39.49
2014-06-18,39.74
2014-06-19,39.62
2014-06-20,37.15
2014-06-23,36.68
2014-06-24,38.58
2014-06-25,39.34
2014-06-26,36.9
2014-06-27,39.31
2014-06-30,36.35
2014-07-01,40.31
2014-07-02,38.23
2014-07-03,38.58
2014-07-07,36.89
2014-07-08,36.45
2014-07-09,34.7
2014-07-10,35.16
2014-07-11,34.95
2014-07-14,37.37
2014-07-15,38.04
2014-07-16,37.87
2014-07-17,36.57
2014-07-18,37.16
2014-07-21,37.145
2014-07-22,37.67
2014-07-23,36.76
2014-07-24,35.74
2014-07-25,38.06
2014-07-28,35.85
2014-07-29,35.38
2014-07-30,37.84
2014-07-31,37.46
2014-08-01,37.58
2014-08-04,37.27
2014-08-05,36.23
2014-08-06,36.0119
2014-08-07,35.61
2014-08-08,36.24
2014-08-11,36.68
2014-08-12,36.5
2014-08-13,37.28
2014-08-14,36.14
2014-08-15,36.26
2014-08-18,39.51
2014-08-19,37.21
2014-08-20,40.51
2014-08-21,39.9
2014-08-22,38.03
2014-08-25,38.14
2014-08-26,39.9
2014-08-27,37.8
2014-08-28,37.54
2014-08-29,39.57
2014-09-02,40.92
2014-09-03,38.83
2014-09-04,39.28
2014-09-05,39.22
2014-09-08,39.03
2014-09-09,38.82
2014-09-10,37.22
2014-09-11,37.23
2014-09-12,37.36
2014-09-15,39.2
2014-09-16,37.2
2014-09-17,36.65
2014-09-18,39.44
2014-09-19,36.37
2014-09-22,37.95
2014-09-23,35.48
2014-09-24,35.44
2014-09-25,34.5
2014-09-26,34.37
2014-09-29,33.88
2014-09-30,34.02
2014-10-01,34.9
2014-10-02,35.27
2014-10-03,36.93
2014-10-06,36.11
2014-10-07,35.26
2014-10-08,34.81
2014-10-09,31.73
2014-10-10,30.97
2014-10-13,30.8967
2014-10-14,32.785
2014-10-15,32.4
2014-10-16,33.3
2014-10-17,32.37
2014-10-20,33.92
2014-10-21,37.47
2014-10-22,37.3
2014-10-23,37.9199
2014-10-24,39.43
2014-10-27,37.41
2014-10-28,39.83
2014-10-29,37.25
2014-10-30,39.135
2014-10-31,37.86
2014-11-03,40.6
2014-11-04,42.3
2014-11-05,41.86
2014-11-06,40.46
2014-11-07,42.69
2014-11-10,43.38
2014-11-11,41.35
2014-11-12,40.93
2014-11-13,41.58
2014-11-14,41.26
2014-11-17,40.96
2014-11-18,44.8
2014-11-19,44.44
2014-11-20,43.94
2014-11-21,43.08
2014-11-24,43.53
2014-11-25,41.58
2014-11-26,41.73
2014-11-28,46.68
2014-12-01,45.63
2014-12-02,42.13
2014-12-03,42.21
2014-12-04,46.41
2014-12-05,47.27
2014-12-08,47.35
2014-12-09,46.32
2014-12-10,46.19
2014-12-11,45.58
2014-12-12,44.97
2014-12-15,47.77
2014-12-16,42.8
2014-12-17,43.55
2014-12-18,46.75
2014-12-19,44.69
2014-12-22,44.72
2014-12-23,44.45
2014-12-24,45.32
2014-12-26,48.38
2014-12-29,46.01
2014-12-30,46.43
2014-12-31,49.18
2015-01-02,49.19
2015-01-05,48.35
2015-01-06,44.54
2015-01-07,46.94
2015-01-08,48.195
2015-01-09,46.89
2015-01-12,46.05
2015-01-13,43.96
2015-01-14,45.31
2015-01-15,42.49
2015-01-16,45.82
2015-01-20,49.16
2015-01-21,49.185
2015-01-22,50.725
2015-01-23,47.69
2015-01-26,50.14
2015-01-27,49.17
2015-01-28,45.71
2015-01-29,47.36
2015-01-30,47.32
2015-02-02,46.53
2015-02-03,46.01
2015-02-04,44.29
2015-02-05,46.14
2015-02-06,42.92
2015-02-09,44.44
2015-02-10,45.3
2015-02-11,44.97
2015-02-12,42.26
2015-02-13,44.48
2015-02-17,42.22
2015-02-18,42.78
2015-02-19,45.93
2015-02-20,44.83
2015-02-23,44.6
2015-02-24,48.035
2015-02-25,46.82
2015-02-26,43.4
2015-02-27,42.08
2015-03-02,42.9
2015-03-03,45.77
2015-03-04,45.15
2015-03-05,44.39
2015-03-06,41.38
2015-03-09,44.58
2015-03-10,41.04
2015-03-11,44.0401
2015-03-12,45.345
2015-03-13,45.5
2015-03-16,46.16
2015-03-17,44.09
2015-03-18,43.29
2015-03-19,44.66
2015-03-20,44.82
2015-03-23,44.02
2015-03-24,46.045
2015-03-25,44.52
2015-03-26,41.67
2015-03-27,44.89
2015-03-30,45.56
2015-03-31,42.49
2015-04-01,40.88
2015-04-02,42.25
2015-04-06,39.47
2015-04-07,39.35
2015-04-08,43.28
2015-04-09,43.12
2015-04-10,40.86
2015-04-13,40.7
2015-04-14,43.1
2015-04-15,41.77
2015-04-16,42.52
2015-04-17,42.3
2015-04-20,43.22
2015-04-21,43.69
2015-04-22,46.515
2015-04-23,46.42
2015-04-24,46.97
2015-04-27,46.46
2015-04-28,43.66
2015-04-29,45.02
2015-04-30,44.64
2015-05-01,45.67
2015-05-04,42.8
2015-05-05,43.9051
2015-05-06,44.07
2015-05-07,45.37
2015-05-08,43.72
2015-05-11,46.82
2015-05-12,46.1
2015-05-13,44.3
2015-05-14,47.39
2015-05-15,47.0
2015-05-18,47.38
2015-05-19,46.215
2015-05-20,43.61
2015-05-21,43.7401
2015-05-22,40.89
2015-05-26,41.84
2015-05-27,42.54
2015-05-28,42.24
2015-05-29,42.93
2015-06-01,44.36
2015-06-02,43.21
2015-06-03,43.25
2015-06-04,42.92
2015-06-05,42.91
2015-06-08,40.7399
2015-06-09,40.718
2015-06-10,38.88
2015-06-11,40.82
2015-06-12,41.14
2015-06-15,40.73
2015-06-16,40.59
2015-06-17,40.78
2015-06-18,41.35
2015-06-19,41.985
2015-06-22,42.95
2015-06-23,43.1061
2015-06-24,42.65
2015-06-25,40.34
2015-06-26,40.11
2015-06-29,41.13
2015-06-30,41.07
2015-07-01,40.3
2015-07-02,40.0
2015-07-06,40.5
2015-07-07,39.0
2015-07-08,40.18
2015-07-09,38.4
2015-07-10,40.21
2015-07-13,41.07
2015-07-14,41.35
2015-07-15,43.98
2015-07-16,44.45
2015-07-17,42.56
2015-07-20,41.75
2015-07-21,44.65
2015-07-22,45.21
2015-07-23,42.77
2015-07-24,41.76
2015-07-27,43.93
2015-07-28,44.915
2015-07-29,44.175
2015-07-30,41.7
2015-07-31,44.34
2015-08-03,43.31
2015-08-04,46.34
2015-08-05,46.3
2015-08-06,43.73
2015-08-07,46.36
2015-08-10,43.99
2015-08-11,47.11
2015-08-12,46.61
2015-08-13,47.45
2015-08-14,47.63
2015-08-17,45.58
2015-08-18,44.98
2015-08-19,47.08
2015-08-20,43.41
2015-08-21,43.6
2015-08-24,40.03
2015-08-25,39.29
2015-08-26,43.71
2015-08-27,43.86
2015-08-28,41.73
2015-08-31,43.77
2015-09-01,43.78
2015-09-02,45.98
2015-09-03,42.8
2015-09-04,45.4
2015-09-08,46.6
2015-09-09,46.01
2015-09-10,46.49
2015-09-11,46.93
2015-09-14,44.54
2015-09-15,46.89
2015-09-16,44.73
2015-09-17,47.5
2015-09-18,46.68
2015-09-21,44.88
2015-09-22,44.13
2015-09-23,46.59
2015-09-24,43.6
2015-09-25,46.05
2015-09-28,42.42
2015-09-29,44.03
2015-09-30,44.86
2015-10-01,43.13
2015-10-02,44.89
2015-10-05,44.6
2015-10-06,45.07
2015-10-07,43.68
2015-10-08,45.95
2015-10-09,44.84
2015-10-12,48.5
2015-10-13,47.74
2015-10-14,48.57
2015-10-15,48.93
2015-10-16,49.12
2015-10-19,47.75
2015-10-20,50.16
2015-10-21,49.43
2015-10-22,48.26
2015-10-23,51.006
2015-10-26,51.32
2015-10-27,50.87
2015-10-28,47.62
2015-10-29,47.96
2015-10-30,48.29
2015-11-02,48.15
2015-11-03,48.44
2015-11-04,50.63
2015-11-05,48.13
2015-11-06,51.22
2015-11-09,48.22
2015-11-10,50.33
2015-11-11,49.97
2015-11-12,49.985
2015-11-13,48.98
2015-11-16,45.64
2015-11-17,45.49
2015-11-18,47.76
2015-11-19,48.5
2015-11-20,46.43
2015-11-23,46.42
2015-11-24,47.24
2015-11-25,46.87
2015-11-27,47.15
2015-11-30,44.24
2015-12-01,47.67
2015-12-02,48.34
2015-12-03,48.22
2015-12-04,47.41
2015-12-07,51.785
2015-12-08,47.87
2015-12-09,49.5
2015-12-10,51.3
2015-12-11,49.27
2015-12-14,50.2
2015-12-15,48.71
2015-12-16,52.1101
2015-12-17,51.03
2015-12-18,49.99
2015-12-21,51.45
2015-12-22,49.28
2015-12-23,51.75
2015-12-24,52.26
2015-12-28,49.47
2015-12-29,52.17
2015-12-30,51.15
2015-12-31,50.68
2016-01-04,48.67
2016-01-05,48.57
2016-01-06,48.94
